,DATETIME,DATE,HIGH,LOW,OPEN,CLOSE,VOLUME,ADJ CLOSE,UNRATE,DGS10,USREC,CPIAUCSL,OPEN_vix,HIGH_vix,LOW_vix,CLOSE_vix
165,2021-08-30,2021-08-30,4537.35986328125,4513.759765625,4513.759765625,4528.7900390625,3168660000,4528.7900390625,,1.29,,,16.77,16.8,15.98,16.19
166,2021-08-31,2021-08-31,4531.39013671875,4515.7998046875,4529.75,4522.68017578125,4290710000,4522.68017578125,,1.30,,,15.98,17.07,15.91,16.48
167,2021-09-01,2021-09-01,4537.10986328125,4522.02001953125,4528.7998046875,4524.08984375,4057340000,4524.08984375,4.7,1.31,0.0,274.214,16.06,16.71,15.68,16.11
168,2021-09-02,2021-09-02,4545.85009765625,4524.66015625,4534.47998046875,4536.9501953125,3735990000,4536.9501953125,,1.29,,,16.27,16.98,15.73,16.41
169,2021-09-03,2021-09-03,4541.4501953125,4521.2998046875,4532.419921875,4535.43017578125,3217530000,4535.43017578125,,1.33,,,16.27,17.06,16.08,16.41
170,2021-09-07,2021-09-07,4535.3798828125,4513.0,4535.3798828125,4520.02978515625,3822960000,4520.02978515625,,1.38,,,16.94,18.39,16.89,18.14
171,2021-09-08,2021-09-08,4521.7900390625,4493.9501953125,4518.08984375,4514.06982421875,3750880000,4514.06982421875,,1.35,,,18.97,19.64,17.78,17.96
172,2021-09-09,2021-09-09,4529.89990234375,4492.06982421875,4513.02001953125,4493.27978515625,3735390000,4493.27978515625,,1.30,,,19.44,19.54,17.17,18.8
173,2021-09-10,2021-09-10,4520.47021484375,4457.66015625,4506.919921875,4458.580078125,3623180000,4458.580078125,,1.35,,,17.94,21.13,16.99,20.95
174,2021-09-13,2021-09-13,4492.990234375,4445.7001953125,4474.81005859375,4468.72998046875,3914220000,4468.72998046875,,1.33,,,19.64,21.18,18.76,19.37
175,2021-09-14,2021-09-14,4485.68017578125,4435.4599609375,4479.330078125,4443.0498046875,3670460000,4443.0498046875,,1.28,,,19.58,20.47,18.39,19.46
176,2021-09-15,2021-09-15,4486.8701171875,4438.3701171875,4447.490234375,4480.7001953125,4032020000,4480.7001953125,,1.31,,,19.3,20.27,18.01,18.18
177,2021-09-16,2021-09-16,4485.8701171875,4443.7998046875,4477.08984375,4473.75,3984560000,4473.75,,1.34,,,18.41,19.76,17.65,18.69
178,2021-09-17,2021-09-17,4471.52001953125,4427.759765625,4469.740234375,4432.990234375,7289530000,4432.990234375,,1.37,,,18.37,21.51,18.35,20.81
179,2021-09-20,2021-09-20,4402.9501953125,4305.91015625,4402.9501953125,4357.72998046875,4898070000,4357.72998046875,,1.31,,,24.25,28.79,23.9,25.71
180,2021-09-21,2021-09-21,4394.8701171875,4347.9599609375,4374.4501953125,4354.18994140625,3920920000,4354.18994140625,,1.33,,,23.41,25.6,21.71,24.36
181,2021-09-22,2021-09-22,4416.75,4367.43017578125,4367.43017578125,4395.64013671875,3939170000,4395.64013671875,,1.32,,,22.72,23.4,20.75,20.87
182,2021-09-23,2021-09-23,4465.39990234375,4406.75,4406.75,4448.97998046875,3916350000,4448.97998046875,,1.41,,,19.91,20.21,18.42,18.63
183,2021-09-24,2021-09-24,4463.1201171875,4430.27001953125,4438.0400390625,4455.47998046875,3384290000,4455.47998046875,,1.47,,,19.33,20.41,17.63,17.75
184,2021-09-27,2021-09-27,4457.2998046875,4436.18994140625,4442.1201171875,4443.10986328125,4058650000,4443.10986328125,,1.48,,,17.78,19.32,17.74,18.76
185,2021-09-28,2021-09-28,4419.5400390625,4346.330078125,4419.5400390625,4352.6298828125,4416550000,4352.6298828125,,1.54,,,19.74,24.82,19.71,23.25
186,2021-09-29,2021-09-29,4385.56982421875,4355.080078125,4362.41015625,4359.4599609375,3712660000,4359.4599609375,,1.55,,,22.07,23.79,21.45,22.56
187,2021-09-30,2021-09-30,4382.5498046875,4306.240234375,4370.669921875,4307.5400390625,4448140000,4307.5400390625,,1.52,,,21.48,24.71,20.6,23.14
188,2021-10-01,2021-10-01,4375.18994140625,4288.52001953125,4317.16015625,4357.0400390625,4010370000,4357.0400390625,4.6,1.48,0.0,276.59,24.78,24.89,20.64,21.15
189,2021-10-04,2021-10-04,4355.509765625,4278.93994140625,4348.83984375,4300.4599609375,4307870000,4300.4599609375,,1.49,,,22.9,24.58,21.88,22.96
190,2021-10-05,2021-10-05,4369.22998046875,4309.8701171875,4309.8701171875,4345.72021484375,3902890000,4345.72021484375,,1.54,,,22.92,23.17,20.62,21.3
191,2021-10-06,2021-10-06,4365.56982421875,4290.490234375,4319.56982421875,4363.5498046875,4009630000,4363.5498046875,,1.53,,,22.95,24.4,20.99,21.0
192,2021-10-07,2021-10-07,4429.97021484375,4383.72998046875,4383.72998046875,4399.759765625,3843740000,4399.759765625,,1.58,,,20.54,20.76,19.07,19.54
193,2021-10-08,2021-10-08,4412.02001953125,4386.22021484375,4406.509765625,4391.33984375,3280160000,4391.33984375,,1.61,,,19.46,19.94,18.2,18.77
194,2021-10-11,2021-10-11,4415.8798828125,4360.58984375,4385.43994140625,4361.18994140625,3281970000,4361.18994140625,,.,,,19.93,20.45,18.11,20.0
195,2021-10-12,2021-10-12,4374.89013671875,4342.08984375,4368.31005859375,4350.64990234375,3558450000,4350.64990234375,,1.59,,,20.62,20.81,18.97,19.85
196,2021-10-13,2021-10-13,4372.8701171875,4329.919921875,4358.009765625,4363.7998046875,3620070000,4363.7998046875,,1.56,,,20.14,20.23,18.44,18.64
197,2021-10-14,2021-10-14,4439.72998046875,4386.75,4386.75,4438.259765625,3598280000,4438.259765625,,1.52,,,18.01,18.08,16.8,16.86
198,2021-10-15,2021-10-15,4475.81982421875,4447.68994140625,4447.68994140625,4471.3701171875,3819380000,4471.3701171875,,1.59,,,16.64,16.85,15.72,16.3
199,2021-10-18,2021-10-18,4488.75,4447.47021484375,4463.72021484375,4486.4599609375,3662010000,4486.4599609375,,1.59,,,17.29,17.93,16.27,16.31
200,2021-10-19,2021-10-19,4520.39990234375,4496.41015625,4497.33984375,4519.6298828125,3459130000,4519.6298828125,,1.65,,,16.09,16.31,15.57,15.7
201,2021-10-20,2021-10-20,4540.8701171875,4524.39990234375,4524.419921875,4536.18994140625,3670760000,4536.18994140625,,1.65,,,15.82,15.89,15.29,15.49
202,2021-10-21,2021-10-21,4551.43994140625,4526.89013671875,4532.240234375,4549.77978515625,3822330000,4549.77978515625,,1.68,,,16.06,16.11,14.92,15.01
203,2021-10-22,2021-10-22,4559.669921875,4524.0,4546.1201171875,4544.89990234375,3758220000,4544.89990234375,,1.66,,,15.35,16.39,14.84,15.43
204,2021-10-25,2021-10-25,4572.6201171875,4537.35986328125,4553.68994140625,4566.47998046875,3899400000,4566.47998046875,,1.64,,,16.14,16.33,15.1,15.24
205,2021-10-26,2021-10-26,4598.52978515625,4569.169921875,4578.68994140625,4574.7900390625,3879740000,4574.7900390625,,1.63,,,15.02,16.71,14.9,15.98
206,2021-10-27,2021-10-27,4584.56982421875,4551.66015625,4580.22021484375,4551.68017578125,4226050000,4551.68017578125,,1.54,,,15.79,17.29,15.54,16.98
207,2021-10-28,2021-10-28,4597.5498046875,4562.83984375,4562.83984375,4596.419921875,4132950000,4596.419921875,,1.57,,,17.06,17.16,16.23,16.53
208,2021-10-29,2021-10-29,4608.080078125,4567.58984375,4572.8701171875,4605.3798828125,4510200000,4605.3798828125,,1.55,,,17.4,18.06,16.13,16.26
209,2021-11-01,2021-11-01,4620.33984375,4595.06005859375,4610.6201171875,4613.669921875,3971540000,4613.669921875,4.2,1.58,0.0,278.524,16.85,17.7,16.32,16.41
210,2021-11-02,2021-11-02,4635.14990234375,4613.33984375,4613.33984375,4630.64990234375,3975250000,4630.64990234375,,1.56,,,16.54,16.65,15.89,16.03
211,2021-11-03,2021-11-03,4663.4599609375,4621.18994140625,4630.64990234375,4660.56982421875,4319660000,4660.56982421875,,1.60,,,16.11,16.39,14.9,15.1
212,2021-11-04,2021-11-04,4683.0,4662.58984375,4662.93017578125,4680.06005859375,4462300000,4680.06005859375,,1.53,,,15.06,16.14,14.73,15.44
213,2021-11-05,2021-11-05,4718.5,4681.31982421875,4699.259765625,4697.52978515625,4467180000,4697.52978515625,,1.45,,,15.59,17.02,14.95,16.48
214,2021-11-08,2021-11-08,4714.919921875,4694.39013671875,4701.47998046875,4701.7001953125,4269710000,4701.7001953125,,1.51,,,17.23,17.69,16.44,17.22
215,2021-11-09,2021-11-09,4708.52978515625,4670.8701171875,4707.25,4685.25,4117080000,4685.25,,1.46,,,17.43,18.57,17.21,17.78
216,2021-11-10,2021-11-10,4684.85009765625,4630.85986328125,4670.259765625,4646.7099609375,4503720000,4646.7099609375,,1.56,,,17.74,19.9,17.22,18.73
217,2021-11-11,2021-11-11,4664.5498046875,4648.31005859375,4659.39013671875,4649.27001953125,3926870000,4649.27001953125,,.,,,18.34,18.39,17.27,17.66
218,2021-11-12,2021-11-12,4688.47021484375,4650.77001953125,4655.240234375,4682.85009765625,3728600000,4682.85009765625,,1.58,,,17.49,17.69,16.15,16.29
219,2021-11-15,2021-11-15,4697.419921875,4672.85986328125,4689.2998046875,4682.7998046875,3488410000,4682.7998046875,,1.63,,,17.03,17.46,16.49,16.49
220,2021-11-16,2021-11-16,4714.9501953125,4679.419921875,4679.419921875,4700.89990234375,3972640000,4700.89990234375,,1.63,,,16.86,17.08,16.03,16.37
221,2021-11-17,2021-11-17,4701.5,4684.41015625,4701.5,4688.669921875,3969070000,4688.669921875,,1.60,,,16.36,17.19,16.28,17.11
222,2021-11-18,2021-11-18,4708.7998046875,4672.77978515625,4700.72021484375,4704.5400390625,4226410000,4704.5400390625,,1.59,,,16.81,18.15,16.38,17.59
223,2021-11-19,2021-11-19,4717.75,4694.22021484375,4708.43994140625,4697.9599609375,4253180000,4697.9599609375,,1.54,,,17.36,19.01,17.23,17.91
224,2021-11-22,2021-11-22,4743.830078125,4682.169921875,4712.0,4682.93994140625,4441100000,4682.93994140625,,1.63,,,18.2,19.59,17.35,19.17
225,2021-11-23,2021-11-23,4699.39013671875,4652.66015625,4678.47998046875,4690.7001953125,4277590000,4690.7001953125,,1.67,,,20.24,20.91,19.03,19.38
226,2021-11-24,2021-11-24,4702.8701171875,4659.89013671875,4675.77978515625,4701.4599609375,3418430000,4701.4599609375,,1.64,,,19.17,20.96,18.52,18.58
227,2021-11-26,2021-11-26,4664.6298828125,4585.43017578125,4664.6298828125,4594.6201171875,3517700000,4594.6201171875,,1.48,,,26.62,28.99,23.88,28.62
228,2021-11-29,2021-11-29,4672.9501953125,4625.259765625,4628.75,4655.27001953125,4336410000,4655.27001953125,,1.52,,,25.31,25.69,21.71,22.96
229,2021-11-30,2021-11-30,4646.02001953125,4560.0,4640.25,4567.0,6625990000,4567.0,,1.43,,,26.23,28.56,23.71,27.19
230,2021-12-01,2021-12-01,4652.93994140625,4510.27001953125,4602.81982421875,4513.0400390625,5366730000,4513.0400390625,3.9,1.43,0.0,280.126,24.92,32.61,22.38,31.12
231,2021-12-02,2021-12-02,4595.4599609375,4504.72998046875,4504.72998046875,4577.10009765625,5077180000,4577.10009765625,,1.44,,,29.44,30.68,27.15,27.95
232,2021-12-03,2021-12-03,4608.02978515625,4495.1201171875,4589.490234375,4538.43017578125,5240070000,4538.43017578125,,1.35,,,26.95,35.32,25.89,30.67
233,2021-12-06,2021-12-06,4612.60009765625,4540.509765625,4548.3701171875,4591.669921875,4770800000,4591.669921875,,1.43,,,28.99,30.82,26.75,27.18
234,2021-12-07,2021-12-07,4694.0400390625,4631.97021484375,4631.97021484375,4686.75,4492400000,4686.75,,1.48,,,24.58,24.69,21.58,21.89
235,2021-12-08,2021-12-08,4705.06005859375,4674.52001953125,4690.85986328125,4701.2099609375,4234600000,4701.2099609375,,1.52,,,21.74,23.11,19.85,19.9
236,2021-12-09,2021-12-09,4695.259765625,4665.97998046875,4691.0,4667.4501953125,3903840000,4667.4501953125,,1.49,,,20.31,22.12,19.94,21.58
237,2021-12-10,2021-12-10,4713.56982421875,4670.240234375,4687.64013671875,4712.02001953125,3870110000,4712.02001953125,,1.48,,,21.27,21.3,18.69,18.69
238,2021-12-13,2021-12-13,4710.2998046875,4667.60009765625,4710.2998046875,4668.97021484375,4397230000,4668.97021484375,,1.42,,,19.29,21.18,18.96,20.31
239,2021-12-14,2021-12-14,4660.47021484375,4606.52001953125,4642.990234375,4634.08984375,4485430000,4634.08984375,,1.44,,,19.67,23.0,19.67,21.89
240,2021-12-15,2021-12-15,4712.60009765625,4611.22021484375,4636.4599609375,4709.85009765625,4910130000,4709.85009765625,,1.47,,,21.6,23.47,19.02,19.29
241,2021-12-16,2021-12-16,4731.990234375,4651.89013671875,4719.1298828125,4668.669921875,4829500000,4668.669921875,,1.44,,,18.56,22.13,18.19,20.57
242,2021-12-17,2021-12-17,4666.7001953125,4600.22021484375,4652.5,4620.64013671875,7987090000,4620.64013671875,,1.41,,,20.7,23.26,20.49,21.57
243,2021-12-20,2021-12-20,4587.89990234375,4531.10009765625,4587.89990234375,4568.02001953125,4635700000,4568.02001953125,,1.43,,,25.89,27.39,22.85,22.87
244,2021-12-21,2021-12-21,4651.14013671875,4583.16015625,4594.9599609375,4649.22998046875,4072430000,4649.22998046875,,1.48,,,22.28,22.68,20.9,21.01
245,2021-12-22,2021-12-22,4697.669921875,4645.52978515625,4650.35986328125,4696.56005859375,3319610000,4696.56005859375,,1.46,,,21.04,21.36,18.59,18.63
246,2021-12-23,2021-12-23,4740.740234375,4703.9599609375,4703.9599609375,4725.7900390625,2913040000,4725.7900390625,,1.50,,,18.81,18.93,17.62,17.96
247,2021-12-27,2021-12-27,4791.490234375,4733.990234375,4733.990234375,4791.18994140625,2770290000,4791.18994140625,,1.48,,,19.37,19.41,17.55,17.68
248,2021-12-28,2021-12-28,4807.02001953125,4780.0400390625,4795.490234375,4786.35009765625,2707920000,4786.35009765625,,1.49,,,17.78,18.47,17.51,17.54
249,2021-12-29,2021-12-29,4804.06005859375,4778.080078125,4788.64013671875,4793.06005859375,2963310000,4793.06005859375,,1.55,,,17.63,18.0,16.71,16.95
250,2021-12-30,2021-12-30,4808.93017578125,4775.330078125,4794.22998046875,4778.72998046875,3124950000,4778.72998046875,,1.52,,,17.3,17.79,16.62,17.33
251,2021-12-31,2021-12-31,4786.830078125,4765.75,4775.2099609375,4766.18017578125,2677820000,4766.18017578125,,1.52,,,17.63,18.27,16.99,17.22
